store_name,location,rating
درعه DERAAH,"MQMX+G35, الفيحاء،، طريق طلحة بن عبيدالله، اسلم،، الرياض 14253، المملكة العربية السعودية",4.3
درعه DERAAH,2753 طريق الشيخ حسن بن حسين بن علي، حي اشبيلية، RFBA6517، 6517، الرياض 13225، المملكة العربية السعودية,3.7
درعه DERAAH,عائشة بنت أبي بكر، ظهرة البديعة، الرياض 12784 المملكة العربية السعودية,4.2
درعه DERAAH,محمد البرقي، المونسية، الرياض 13246، المملكة العربية السعودية,4.3
درعه DERAAH,"HH6W+646، 6966 عوف بن عفراء، ظهرة نمار، حي, 2096، الرياض 14925، المملكة العربية السعودية",4.8
درعه DERAAH,HJWM+46F سوق الرياض الدولي، طريق المدينة المنورة، ظهرة البديعة، بوابة رقم 2، الرياض 12972، المملكة العربية السعودية,3.7
درعه DERAAH,PMM7+VG9، العليا، 6753، حي الملك فهد، RHFD2373، 2373، الرياض 12261، المملكة العربية السعودية,4.2
درعه DERAAH,الشيخ محمد بن عبداللطيف بن عبدالرحمن، السويدي الغربي، الرياض 12991، الدرعية المملكة العربية السعودية,4.3
درعه DERAAH,فهد بن معمر، المروج،، الرياض 12282، المملكة العربية السعودية,3.8
درعه DERAAH,GMPV+6PJ، بدر، RLDA2582، 2582 عشيرة، 6787، حي بدر، الرياض 14724، المملكة العربية السعودية,4.5
درعه DERAAH,HJ7X+JFH، الطريق الدائري الجنوبي الفرعي، شبرا، الرياض 12989، المملكة العربية السعودية,4.2
درعه DERAAH,طريق الصحابة، اليرموك، الرياض 11551، المملكة العربية السعودية,4.2
درعه DERAAH,PRF8+X9، 2064 عبدالله بن مسعود، النسيم الغربي، 8407، الرياض 14233، المملكة العربية السعودية,4.5
درعه DERAAH,نجد، ظهرة لبن، الرياض 13782 JHPC+73P ظهرة لبن،، الرياض المملكة العربية السعودية,4.8
درعه DERAAH,طريق ديراب الفرعي، تقاطع، الامام مسلم، الرياض المملكة العربية السعودية,4.5
درعه DERAAH,QQFG+X88، الملك فيصل، QQFG+X83، طريق الشيخ حسن بن حسين بن علي، القدس،، الرياض 13215، الرياض 13225، المملكة العربية السعودية,4.8
شركة درعه الادارة العامة HQ,الدائري الشرقي - حي الفاروق، الرمال سنتر، المملكة العربية السعودية,4.1
درعه DERAAH,شارع عنيزة، الروابي، الرياض 14214، المملكة العربية السعودية,4.3
درعه DERAAH,الخالدية،، الدرعية 13713، المملكة العربية السعودية,4.4
درعه DERAAH,الروابي، الرياض 14216 MRV5+9G الروابي،، الرياض المملكة العربية السعودية,4.0
درعه DERAAH,الملقا، الرياض، الدرعية 11564، المملكة العربية السعودية,4.4
درعه DERAAH,"MG9V+HH3، طريق الملك فهد، المهدية، طريق السيل الكبير , طريق العروبه، الرياض SA، الرياض 12545، المملكة العربية السعودية",4.1
درعه DERAAH,بدر، الرياض 14725، المملكة العربية السعودية,3.9
درعه DERAAH,RPPV+Q3F، قرطبة، الرياض 13248، المملكة العربية السعودية,3.3
درعه DERAAH,"JGCW+9HG، 6534، حي ظهرة لبن،, ظهرة لبن،، RDLC4096، 4096 الرمال،، الرياض 13784، المملكة العربية السعودية",4.0
درعه DERAAH,طيبة، الرياض 11551، المملكة العربية السعودية,4.2
درعه DERAAH,الملك عبد العزيز، الرياض 11551، المملكة العربية السعودية,4.4
درعه DERAAH,شارع القياس، المونسية، الرياض 13253، المملكة العربية السعودية,3.8
درعه DERAAH,HM3X+6V، طريق ابن تيمية، الشفا، الرياض 14713، المملكة العربية السعودية,4.4
درعه DERAAH,"RQ2P+2F3، اليرموك، RQ2P+2F3 حي, اشبيلية، الرياض 13251، المملكة العربية السعودية",4.4
درعه DERAAH,الديرة، الرياض 12634، المملكة العربية السعودية,4.1
درعه DERAAH,وادي الدواسر، القادسية، الرياض 11551، المملكة العربية السعودية,4.3
درعه DERAAH,JMFP+JH، شارع سماحة الشيخ عبدالعزيز بن باز، البديعة، الرياض 12747 المملكة العربية السعودية,3.6
درعه DERAAH,9QGM+7Q، ولي العهد، مكة 24353 9132 المملكة العربية السعودية,4.3
درعه DERAAH,9VRM+5V، مكة مول، طريق الملك عبدالله، العزيزية،، مكة 24246، المملكة العربية السعودية,4.7
درعه DERAAH,9VXJ+P2F، شارع الندى، الجامعة، مكة 24242، المملكة العربية السعودية,4.4
درعه DERAAH,الملك فيصل، الخالدية، مكة 11551، المملكة العربية السعودية,4.6
درعه DERAAH,CVV6+W5، العدل، مكة 24244، المملكة العربية السعودية,4.6
درعه DERAAH,شارع عتاب ابن أسيد، بطحاء قريش، مكة 11551، المملكة العربية السعودية,4.6
درعه DERAAH,الأمير نايف بن عبد العزيز، الحمراء وأم الجود، مكة 24331، المملكة العربية السعودية,4.5
درعه DERAAH,النزهة 24227، مكة 11551، المملكة العربية السعودية,4.4
درعه DERAAH,العمرة الجديدة، مكة 24414، المملكة العربية السعودية,4.4
درعه DERAAH,FQHR+3VP، أم المومنين عائشة، مكة 24227، المملكة العربية السعودية,4.2
درعه DERAAH,محمد صالح باشراحيل، الراشدية، مكة 24268، المملكة العربية السعودية,4.5
درعه DERAAH,8084-8008 شارع عبد الله بن العباس، الشوقية، مكة 24351، المملكة العربية السعودية,4.1
درعه DERAAH,الراشدية، 2119، مكة 24268 المملكة العربية السعودية,4.1
درعه DERAAH,8MQM+MWJ، طريق الليث الفرعي، ولي العهد، مكة 24567، المملكة العربية السعودية,4.2
درعه DERAAH,الراشدية، مكة 24269 المملكة العربية السعودية,4.1
درعه DERAAH,"CRV5+2R، 2111 طريق المدينة المنورة، العتيبية، حي, 6863، مكة 24237، المملكة العربية السعودية",4.3
درعه DERAAH,HQF8+VX9، 15 طريق المدينة، النوارية، مكة 24419، المملكة العربية السعودية,4.2
درعه DERAAH,"290, الفضل، جدة 22365 المملكة العربية السعودية",4.8
درعه DERAAH,طريق القاضي، بطحاء قريش، مكة 24361، المملكة العربية السعودية,4.0
درعه DERAAH,"G72X+JM6, ابرق الرغامة،، G72X+HJX، ابرق الرغامة،،، جدة 22272، المملكة العربية السعودية",4.3
درعه DERAAH‭,CR9G+V65، طريق الملك عبدالعزيز، الحرم، مكة 24231، المملكة العربية السعودية,4.1
درعه DERAAH,شارع الدكتور عبدالقادر كوشك، الدكتور، مكة المملكة العربية السعودية,4.2
درعه DERAAH,FWQV+CWP، شرائع المجاهدين، الشرائع،، مكة 24432، المملكة العربية السعودية,4.1
درعه DERAAH,الحجون، مكة 24231، المملكة العربية السعودية,4.2
درعه DERAAH,CRR2+M33، 3922 شارع الحجون، الزاهر،، مكة 24222، المملكة العربية السعودية,4.1
درعه DERAAH,"C7VR+MCC, العدل،، حي العدل، حي العدل 7188،، جدة 22361، المملكة العربية السعودية",4.3
درعه DERAAH,شارع عبدالله عريف، النزهة، 24227، المملكة العربية السعودية,4.3
درعه DERAAH,العزيزية، جدة 22371، المملكة العربية السعودية,4.4
درعه DERAAH,9V3R+W6R، 3723 شارع إبراهيم الجفالي، 9V3R+W6P، مكة 24372، المملكة العربية السعودية,4.0
درعه DERAAH,F9P9+7G5، F9P9+7H2، F9P9+7H2، الحرازات3، المحاميد SA، جدة 22393، المملكة العربية السعودية,4.4
درعه DERAAH,شارع الصحافة، الجامعة، مكة 24243، المملكة العربية السعودية,4.3
درعه DERAAH,HQ3H+VFX، MWUC3210، 3210 خالد حمزة نحاس، 6807، حي العمرة الجديدة، مكة المكرمة 24416 24414، المملكة العربية السعودية,4.2
درعه DERAAH,4630، مكة 24432، المملكة العربية السعودية,4.3
درعه DERAAH,شارع سعيد بن ثابت الأنصاري، الاجاويد، جدة 22442، المملكة العربية السعودية,4.1
درعه DERAAH,FXMX+58W حي، طريق الأمير سعود بن نايف بن عبد العزيز، 5752، الراشدية، مكة 24275، المملكة العربية السعودية,4.7
درعه DERAAH,"بحرة المجاهدين, 22824، جدة 11551، المملكة العربية السعودية",4.5
درعه DERAAH,"9V6R+9F2، 3730, 8724، مكة 24372، المملكة العربية السعودية",3.7
درعه DERAAH,FW69+G69، الخضراء، مكة 24267، المملكة العربية السعودية,4.3
درعه DERAAH,GV2P+728، مكة 24423، المملكة العربية السعودية,4.9
درعه DERAAH,الخضراء،، مكة 24267، المملكة العربية السعودية,4.0
درعه DERAAH,المحاميد 22387 C9RW+F2 المحاميد المملكة العربية السعودية,4.4
درعه DERAAH,الهدا، جدة 11551، المملكة العربية السعودية,3.2
درعه DERAAH,"C79V+62Q, الاجاويد،, امام شركة الكهرباء، الاجاويد،، جدة 22442 C79V+62Q الاجاويد،، جدة المملكة العربية السعودية",4.5
درعه DERAAH,G996+63P، JBQB6629، 6629 شافع بن السائب، حي القوس، 4243 المحاميد SA، جدة 22283، المملكة العربية السعودية,4.5
درعه DERAAH,C7PH+XR8، 7659 حي - 3793، الامير فواز الجنوبي، جدة 22431، المملكة العربية السعودية,4.2
درعه - شارع القادسية,"8630 الملك خالد بن عبدالعزيز الفرعي, حي الكوثر, MERB3679، 3679, مكة 24268، المملكة العربية السعودية",5.0
درعه,JM6X+9V8، الخالدية، الجموم 25335، المملكة العربية السعودية,3.8
درعه العطورات,7975 شارع عبد الله بن العباس، الشوقية، مكة 24351، المملكة العربية السعودية,5.0
